Comunidad Autonoma,Periodo,Actividad,Censo,Criminalidad,GastoHogares,GastoProteccionAmbiental,Hipotecas,IngresosMedios,IPC,TipoVivienda,IPV,NumHabitaciones,NumHogares,PIB,Emisiones GEI,Precio del suelo
16 País Vasco,2013,58.0,2058278.0,10969.0,32770.51,51574235.0,73674.0,14312.0,93.711,Vivienda nueva,96.711,Menos de 3 habitaciones,10.3,2.349,14833.0,228.34
16 País Vasco,2013,58.0,2058278.0,10969.0,32770.51,51574235.0,73674.0,14312.0,93.711,Vivienda nueva,96.711,Entre 3 y 6 habitaciones,814.3,2.349,14833.0,228.34
16 País Vasco,2013,58.0,2058278.0,10969.0,32770.51,51574235.0,73674.0,14312.0,93.711,Vivienda nueva,96.711,7 o más habitaciones,66.2,2.349,14833.0,228.34
16 País Vasco,2013,58.0,2058278.0,10969.0,32770.51,51574235.0,73674.0,14312.0,93.711,Vivienda segunda mano,101.709,Menos de 3 habitaciones,10.3,2.349,14833.0,228.34
16 País Vasco,2013,58.0,2058278.0,10969.0,32770.51,51574235.0,73674.0,14312.0,93.711,Vivienda segunda mano,101.709,Entre 3 y 6 habitaciones,814.3,2.349,14833.0,228.34
16 País Vasco,2013,58.0,2058278.0,10969.0,32770.51,51574235.0,73674.0,14312.0,93.711,Vivienda segunda mano,101.709,7 o más habitaciones,66.2,2.349,14833.0,228.34
16 País Vasco,2012,58.1,2058278.0,11092.5,33216.43,53190135.0,153130.0,13857.0,93.165,Vivienda nueva,100.497,7 o más habitaciones,108.65,2.349,17273.0,288.0
16 País Vasco,2012,58.1,2058278.0,11092.5,33216.43,53190135.0,153130.0,13857.0,93.165,Vivienda segunda mano,114.648,7 o más habitaciones,108.65,2.349,17273.0,288.0
16 País Vasco,2011,58.9,2058278.0,11092.5,33897.26,44027735.0,255156.0,14046.0,90.729,Vivienda nueva,119.064,7 o más habitaciones,108.65,2.349,16823.0,254.81
16 País Vasco,2011,58.9,2058278.0,11092.5,33897.26,44027735.0,255156.0,14046.0,90.729,Vivienda segunda mano,134.354,7 o más habitaciones,108.65,2.349,16823.0,254.81
16 País Vasco,2010,57.7,2058278.0,11092.5,33846.43,60619606.0,311949.0,14468.0,88.641,Vivienda nueva,125.46,7 o más habitaciones,108.65,2.349,20277.0,340.84
16 País Vasco,2010,57.7,2058278.0,11092.5,33846.43,60619606.0,311949.0,14468.0,88.641,Vivienda segunda mano,148.685,7 o más habitaciones,108.65,2.349,20277.0,340.84
"17 Rioja, La",2023,59.6,322282.0,11092.5,32362.74,30083672.0,10883.0,14184.0,113.884,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,97.38
"17 Rioja, La",2022,60.0,319617.0,3095.0,29320.94,7970780.0,17433.0,13538.0,110.505,Vivienda nueva,150.197,7 o más habitaciones,108.65,4.917,1608.0,121.32
"17 Rioja, La",2022,60.0,319617.0,3095.0,29320.94,7970780.0,17433.0,13538.0,110.505,Vivienda segunda mano,127.709,7 o más habitaciones,108.65,4.917,1608.0,121.32
"17 Rioja, La",2021,58.6,319444.0,2971.0,26605.35,6849947.0,19425.0,12913.0,104.444,Vivienda nueva,140.242,7 o más habitaciones,108.65,4.522,1587.0,104.59
"17 Rioja, La",2021,58.6,319444.0,2971.0,26605.35,6849947.0,19425.0,12913.0,104.444,Vivienda segunda mano,119.168,7 o más habitaciones,108.65,4.522,1587.0,104.59
"17 Rioja, La",2020,59.1,2058278.0,1911.0,25568.16,5188358.0,10983.0,13504.0,97.604,Vivienda nueva,132.943,Menos de 3 habitaciones,0.4,-10.212,1334.0,121.64
"17 Rioja, La",2020,59.1,2058278.0,1911.0,25568.16,5188358.0,10983.0,13504.0,97.604,Vivienda nueva,132.943,Entre 3 y 6 habitaciones,110.9,-10.212,1334.0,121.64
"17 Rioja, La",2020,59.1,2058278.0,1911.0,25568.16,5188358.0,10983.0,13504.0,97.604,Vivienda nueva,132.943,7 o más habitaciones,19.5,-10.212,1334.0,121.64
"17 Rioja, La",2020,59.1,2058278.0,1911.0,25568.16,5188358.0,10983.0,13504.0,97.604,Vivienda segunda mano,115.324,Menos de 3 habitaciones,0.4,-10.212,1334.0,121.64
"17 Rioja, La",2020,59.1,2058278.0,1911.0,25568.16,5188358.0,10983.0,13504.0,97.604,Vivienda segunda mano,115.324,Entre 3 y 6 habitaciones,110.9,-10.212,1334.0,121.64
"17 Rioja, La",2020,59.1,2058278.0,1911.0,25568.16,5188358.0,10983.0,13504.0,97.604,Vivienda segunda mano,115.324,7 o más habitaciones,19.5,-10.212,1334.0,121.64
"17 Rioja, La",2019,59.5,2058278.0,2439.0,29149.25,4071808.0,11067.0,12697.0,98.426,Vivienda nueva,125.66,Menos de 3 habitaciones,0.8,0.617,1656.0,132.01
"17 Rioja, La",2019,59.5,2058278.0,2439.0,29149.25,4071808.0,11067.0,12697.0,98.426,Vivienda nueva,125.66,Entre 3 y 6 habitaciones,108.3,0.617,1656.0,132.01
"17 Rioja, La",2019,59.5,2058278.0,2439.0,29149.25,4071808.0,11067.0,12697.0,98.426,Vivienda nueva,125.66,7 o más habitaciones,20.7,0.617,1656.0,132.01
"17 Rioja, La",2019,59.5,2058278.0,2439.0,29149.25,4071808.0,11067.0,12697.0,98.426,Vivienda segunda mano,113.63,Menos de 3 habitaciones,0.8,0.617,1656.0,132.01
"17 Rioja, La",2019,59.5,2058278.0,2439.0,29149.25,4071808.0,11067.0,12697.0,98.426,Vivienda segunda mano,113.63,Entre 3 y 6 habitaciones,108.3,0.617,1656.0,132.01
"17 Rioja, La",2019,59.5,2058278.0,2439.0,29149.25,4071808.0,11067.0,12697.0,98.426,Vivienda segunda mano,113.63,7 o más habitaciones,20.7,0.617,1656.0,132.01
"17 Rioja, La",2018,58.3,2058278.0,2734.0,28054.96,3274738.0,10431.0,12029.0,97.408,Vivienda nueva,116.167,Menos de 3 habitaciones,1.0,1.894,1569.0,120.06
"17 Rioja, La",2018,58.3,2058278.0,2734.0,28054.96,3274738.0,10431.0,12029.0,97.408,Vivienda nueva,116.167,Entre 3 y 6 habitaciones,107.9,1.894,1569.0,120.06
"17 Rioja, La",2018,58.3,2058278.0,2734.0,28054.96,3274738.0,10431.0,12029.0,97.408,Vivienda nueva,116.167,7 o más habitaciones,20.7,1.894,1569.0,120.06
"17 Rioja, La",2018,58.3,2058278.0,2734.0,28054.96,3274738.0,10431.0,12029.0,97.408,Vivienda segunda mano,108.103,Menos de 3 habitaciones,1.0,1.894,1569.0,120.06
"17 Rioja, La",2018,58.3,2058278.0,2734.0,28054.96,3274738.0,10431.0,12029.0,97.408,Vivienda segunda mano,108.103,Entre 3 y 6 habitaciones,107.9,1.894,1569.0,120.06
"17 Rioja, La",2018,58.3,2058278.0,2734.0,28054.96,3274738.0,10431.0,12029.0,97.408,Vivienda segunda mano,108.103,7 o más habitaciones,20.7,1.894,1569.0,120.06
"17 Rioja, La",2017,59.5,2058278.0,2476.0,28081.27,1916737.0,15446.0,12131.0,96.291,Vivienda nueva,108.183,Menos de 3 habitaciones,1.0,0.878,1798.0,105.77
"17 Rioja, La",2017,59.5,2058278.0,2476.0,28081.27,1916737.0,15446.0,12131.0,96.291,Vivienda nueva,108.183,Entre 3 y 6 habitaciones,107.4,0.878,1798.0,105.77
"17 Rioja, La",2017,59.5,2058278.0,2476.0,28081.27,1916737.0,15446.0,12131.0,96.291,Vivienda nueva,108.183,7 o más habitaciones,21.0,0.878,1798.0,105.77
"17 Rioja, La",2017,59.5,2058278.0,2476.0,28081.27,1916737.0,15446.0,12131.0,96.291,Vivienda segunda mano,103.241,Menos de 3 habitaciones,1.0,0.878,1798.0,105.77
"17 Rioja, La",2017,59.5,2058278.0,2476.0,28081.27,1916737.0,15446.0,12131.0,96.291,Vivienda segunda mano,103.241,Entre 3 y 6 habitaciones,107.4,0.878,1798.0,105.77
"17 Rioja, La",2017,59.5,2058278.0,2476.0,28081.27,1916737.0,15446.0,12131.0,96.291,Vivienda segunda mano,103.241,7 o más habitaciones,21.0,0.878,1798.0,105.77
"17 Rioja, La",2016,58.8,2058278.0,2561.0,26880.18,2762678.0,11363.0,11589.0,95.701,Vivienda nueva,106.045,Menos de 3 habitaciones,0.4,1.944,1575.0,111.34
"17 Rioja, La",2016,58.8,2058278.0,2561.0,26880.18,2762678.0,11363.0,11589.0,95.701,Vivienda nueva,106.045,Entre 3 y 6 habitaciones,108.3,1.944,1575.0,111.34
"17 Rioja, La",2016,58.8,2058278.0,2561.0,26880.18,2762678.0,11363.0,11589.0,95.701,Vivienda nueva,106.045,7 o más habitaciones,20.6,1.944,1575.0,111.34
"17 Rioja, La",2016,58.8,2058278.0,2561.0,26880.18,2762678.0,11363.0,11589.0,95.701,Vivienda segunda mano,101.132,Menos de 3 habitaciones,0.4,1.944,1575.0,111.34
"17 Rioja, La",2016,58.8,2058278.0,2561.0,26880.18,2762678.0,11363.0,11589.0,95.701,Vivienda segunda mano,101.132,Entre 3 y 6 habitaciones,108.3,1.944,1575.0,111.34
"17 Rioja, La",2016,58.8,2058278.0,2561.0,26880.18,2762678.0,11363.0,11589.0,95.701,Vivienda segunda mano,101.132,7 o más habitaciones,20.6,1.944,1575.0,111.34
"17 Rioja, La",2015,59.2,2058278.0,1956.0,26206.27,2447057.0,9493.0,11132.0,94.251,Vivienda nueva,100.0,Menos de 3 habitaciones,1.1,3.927,1402.0,109.61
"17 Rioja, La",2015,59.2,2058278.0,1956.0,26206.27,2447057.0,9493.0,11132.0,94.251,Vivienda nueva,100.0,Entre 3 y 6 habitaciones,109.0,3.927,1402.0,109.61
"17 Rioja, La",2015,59.2,2058278.0,1956.0,26206.27,2447057.0,9493.0,11132.0,94.251,Vivienda nueva,100.0,7 o más habitaciones,18.9,3.927,1402.0,109.61
"17 Rioja, La",2015,59.2,2058278.0,1956.0,26206.27,2447057.0,9493.0,11132.0,94.251,Vivienda segunda mano,100.0,Menos de 3 habitaciones,1.1,3.927,1402.0,109.61
"17 Rioja, La",2015,59.2,2058278.0,1956.0,26206.27,2447057.0,9493.0,11132.0,94.251,Vivienda segunda mano,100.0,Entre 3 y 6 habitaciones,109.0,3.927,1402.0,109.61
"17 Rioja, La",2015,59.2,2058278.0,1956.0,26206.27,2447057.0,9493.0,11132.0,94.251,Vivienda segunda mano,100.0,7 o más habitaciones,18.9,3.927,1402.0,109.61
"17 Rioja, La",2014,60.1,2058278.0,189.0,26398.49,2006552.0,8909.0,1112.0,94.195,Vivienda nueva,98.691,Menos de 3 habitaciones,0.9,2.349,1238.0,110.51
"17 Rioja, La",2014,60.1,2058278.0,189.0,26398.49,2006552.0,8909.0,1112.0,94.195,Vivienda nueva,98.691,Entre 3 y 6 habitaciones,110.5,2.349,1238.0,110.51
"17 Rioja, La",2014,60.1,2058278.0,189.0,26398.49,2006552.0,8909.0,1112.0,94.195,Vivienda nueva,98.691,7 o más habitaciones,17.7,2.349,1238.0,110.51
"17 Rioja, La",2014,60.1,2058278.0,189.0,26398.49,2006552.0,8909.0,1112.0,94.195,Vivienda segunda mano,99.62,Menos de 3 habitaciones,0.9,2.349,1238.0,110.51
"17 Rioja, La",2014,60.1,2058278.0,189.0,26398.49,2006552.0,8909.0,1112.0,94.195,Vivienda segunda mano,99.62,Entre 3 y 6 habitaciones,110.5,2.349,1238.0,110.51
"17 Rioja, La",2014,60.1,2058278.0,189.0,26398.49,2006552.0,8909.0,1112.0,94.195,Vivienda segunda mano,99.62,7 o más habitaciones,17.7,2.349,1238.0,110.51
"17 Rioja, La",2013,58.2,2058278.0,1686.0,26502.29,2395754.0,11539.0,10686.0,95.039,Vivienda nueva,102.421,Menos de 3 habitaciones,1.0,2.349,1406.0,191.52
"17 Rioja, La",2013,58.2,2058278.0,1686.0,26502.29,2395754.0,11539.0,10686.0,95.039,Vivienda nueva,102.421,Entre 3 y 6 habitaciones,108.1,2.349,1406.0,191.52
"17 Rioja, La",2013,58.2,2058278.0,1686.0,26502.29,2395754.0,11539.0,10686.0,95.039,Vivienda nueva,102.421,7 o más habitaciones,20.3,2.349,1406.0,191.52
"17 Rioja, La",2013,58.2,2058278.0,1686.0,26502.29,2395754.0,11539.0,10686.0,95.039,Vivienda segunda mano,100.578,Menos de 3 habitaciones,1.0,2.349,1406.0,191.52
"17 Rioja, La",2013,58.2,2058278.0,1686.0,26502.29,2395754.0,11539.0,10686.0,95.039,Vivienda segunda mano,100.578,Entre 3 y 6 habitaciones,108.1,2.349,1406.0,191.52
"17 Rioja, La",2013,58.2,2058278.0,1686.0,26502.29,2395754.0,11539.0,10686.0,95.039,Vivienda segunda mano,100.578,7 o más habitaciones,20.3,2.349,1406.0,191.52
"17 Rioja, La",2012,60.0,2058278.0,11092.5,26276.97,1886198.0,11106.0,1127.0,94.9,Vivienda nueva,118.824,7 o más habitaciones,108.65,2.349,1805.0,178.64
"17 Rioja, La",2012,60.0,2058278.0,11092.5,26276.97,1886198.0,11106.0,1127.0,94.9,Vivienda segunda mano,116.55,7 o más habitaciones,108.65,2.349,1805.0,178.64
"17 Rioja, La",2011,60.3,2058278.0,11092.5,28139.26,6397896.0,17520.0,10712.0,92.351,Vivienda nueva,137.491,7 o más habitaciones,108.65,2.349,1673.0,117.85
"17 Rioja, La",2011,60.3,2058278.0,11092.5,28139.26,6397896.0,17520.0,10712.0,92.351,Vivienda segunda mano,138.698,7 o más habitaciones,108.65,2.349,1673.0,117.85
"17 Rioja, La",2010,59.6,2058278.0,11092.5,28154.42,3530344.0,32207.0,10756.0,89.91,Vivienda nueva,153.195,7 o más habitaciones,108.65,2.349,1988.0,198.16
"17 Rioja, La",2010,59.6,2058278.0,11092.5,28154.42,3530344.0,32207.0,10756.0,89.91,Vivienda segunda mano,158.183,7 o más habitaciones,108.65,2.349,1988.0,198.16
01 Andalucía,2009,58.6,2058278.0,11092.5,28454.88,147913064.0,930895.0,9406.0,87.576,Vivienda nueva,120.657,7 o más habitaciones,108.65,2.349,54004.0,205.03
01 Andalucía,2009,58.6,2058278.0,11092.5,28454.88,147913064.0,930895.0,9406.0,87.576,Vivienda segunda mano,135.948,7 o más habitaciones,108.65,2.349,54004.0,205.03
01 Andalucía,2008,58.6,2058278.0,11092.5,30212.72,154191093.0,949187.0,9007.0,87.025,Vivienda nueva,121.104,7 o más habitaciones,108.65,2.349,56688.0,238.82
01 Andalucía,2008,58.6,2058278.0,11092.5,30212.72,154191093.0,949187.0,9007.0,87.025,Vivienda segunda mano,145.055,7 o más habitaciones,108.65,2.349,56688.0,238.82
01 Andalucía,2007,58.6,2058278.0,11092.5,29595.55,30083672.0,1980281.0,10686.0,85.951,Vivienda nueva,113.469,7 o más habitaciones,108.65,2.349,65184.0,259.25
01 Andalucía,2007,58.6,2058278.0,11092.5,29595.55,30083672.0,1980281.0,10686.0,85.951,Vivienda segunda mano,148.618,7 o más habitaciones,108.65,2.349,65184.0,259.25
01 Andalucía,2006,58.6,2058278.0,11092.5,28154.16,30083672.0,2445116.0,10686.0,82.521,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,61736.0,252.27
02 Aragón,2009,58.6,2058278.0,11092.5,28561.37,66202385.0,165454.0,12411.0,87.589,Vivienda nueva,151.657,7 o más habitaciones,108.65,2.349,14897.0,141.66
02 Aragón,2009,58.6,2058278.0,11092.5,28561.37,66202385.0,165454.0,12411.0,87.589,Vivienda segunda mano,159.487,7 o más habitaciones,108.65,2.349,14897.0,141.66
02 Aragón,2008,58.6,2058278.0,11092.5,30449.58,93252601.0,340631.0,11485.0,86.906,Vivienda nueva,160.401,7 o más habitaciones,108.65,2.349,17829.0,205.02
02 Aragón,2008,58.6,2058278.0,11092.5,30449.58,93252601.0,340631.0,11485.0,86.906,Vivienda segunda mano,181.713,7 o más habitaciones,108.65,2.349,17829.0,205.02
02 Aragón,2007,58.6,2058278.0,11092.5,29785.54,30083672.0,319167.0,10686.0,85.561,Vivienda nueva,156.152,7 o más habitaciones,108.65,2.349,18881.0,215.04
02 Aragón,2007,58.6,2058278.0,11092.5,29785.54,30083672.0,319167.0,10686.0,85.561,Vivienda segunda mano,198.144,7 o más habitaciones,108.65,2.349,18881.0,215.04
02 Aragón,2006,58.6,2058278.0,11092.5,28450.31,30083672.0,303717.0,10686.0,81.991,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,17916.0,243.75
"03 Asturias, Principado de",2009,58.6,2058278.0,11092.5,29553.15,58389949.0,96535.0,1263.0,87.9,Vivienda nueva,137.547,7 o más habitaciones,108.65,2.349,21196.0,221.47
"03 Asturias, Principado de",2009,58.6,2058278.0,11092.5,29553.15,58389949.0,96535.0,1263.0,87.9,Vivienda segunda mano,150.031,7 o más habitaciones,108.65,2.349,21196.0,221.47
"03 Asturias, Principado de",2008,58.6,2058278.0,11092.5,29756.65,135608691.0,152562.0,1188.0,87.255,Vivienda nueva,136.448,7 o más habitaciones,108.65,2.349,24587.0,295.54
"03 Asturias, Principado de",2008,58.6,2058278.0,11092.5,29756.65,135608691.0,152562.0,1188.0,87.255,Vivienda segunda mano,154.623,7 o más habitaciones,108.65,2.349,24587.0,295.54
"03 Asturias, Principado de",2007,58.6,2058278.0,11092.5,28279.95,30083672.0,133635.0,10686.0,85.851,Vivienda nueva,129.795,7 o más habitaciones,108.65,2.349,32109.0,260.91
"03 Asturias, Principado de",2007,58.6,2058278.0,11092.5,28279.95,30083672.0,133635.0,10686.0,85.851,Vivienda segunda mano,159.818,7 o más habitaciones,108.65,2.349,32109.0,260.91
"03 Asturias, Principado de",2006,58.6,2058278.0,11092.5,27535.61,30083672.0,151259.0,10686.0,82.466,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,2989.0,269.85
"04 Balears, Illes",2009,58.6,2058278.0,11092.5,30164.33,4530387.0,280272.0,11821.0,86.265,Vivienda nueva,119.039,7 o más habitaciones,108.65,2.349,10321.0,262.87
"04 Balears, Illes",2009,58.6,2058278.0,11092.5,30164.33,4530387.0,280272.0,11821.0,86.265,Vivienda segunda mano,129.287,7 o más habitaciones,108.65,2.349,10321.0,262.87
"04 Balears, Illes",2008,58.6,2058278.0,11092.5,33425.77,7906004.0,184417.0,11229.0,85.586,Vivienda nueva,122.563,7 o más habitaciones,108.65,2.349,10461.0,306.4
"04 Balears, Illes",2008,58.6,2058278.0,11092.5,33425.77,7906004.0,184417.0,11229.0,85.586,Vivienda segunda mano,146.024,7 o más habitaciones,108.65,2.349,10461.0,306.4
"04 Balears, Illes",2007,58.6,2058278.0,11092.5,35439.54,30083672.0,382607.0,10686.0,84.471,Vivienda nueva,116.451,7 o más habitaciones,108.65,2.349,10398.0,352.84
"04 Balears, Illes",2007,58.6,2058278.0,11092.5,35439.54,30083672.0,382607.0,10686.0,84.471,Vivienda segunda mano,152.79,7 o más habitaciones,108.65,2.349,10398.0,352.84
"04 Balears, Illes",2006,58.6,2058278.0,11092.5,32063.89,30083672.0,368138.0,10686.0,81.306,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,10204.0,322.38
05 Canarias,2009,58.6,2058278.0,11092.5,26002.13,16393857.0,195492.0,8932.0,89.869,Vivienda nueva,130.7,7 o más habitaciones,108.65,2.349,15925.0,280.88
05 Canarias,2009,58.6,2058278.0,11092.5,26002.13,16393857.0,195492.0,8932.0,89.869,Vivienda segunda mano,135.803,7 o más habitaciones,108.65,2.349,15925.0,280.88
05 Canarias,2008,58.6,2058278.0,11092.5,27745.62,8282061.0,314553.0,8902.0,90.227,Vivienda nueva,131.86,7 o más habitaciones,108.65,2.349,18292.0,429.36
05 Canarias,2008,58.6,2058278.0,11092.5,27745.62,8282061.0,314553.0,8902.0,90.227,Vivienda segunda mano,145.816,7 o más habitaciones,108.65,2.349,18292.0,429.36
05 Canarias,2007,58.6,2058278.0,11092.5,29407.01,30083672.0,505011.0,10686.0,88.795,Vivienda nueva,123.753,7 o más habitaciones,108.65,2.349,17663.0,405.37
05 Canarias,2007,58.6,2058278.0,11092.5,29407.01,30083672.0,505011.0,10686.0,88.795,Vivienda segunda mano,149.841,7 o más habitaciones,108.65,2.349,17663.0,405.37
05 Canarias,2006,58.6,2058278.0,11092.5,27941.45,30083672.0,553959.0,10686.0,85.1,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,17701.0,370.47
06 Cantabria,2009,58.6,2058278.0,11092.5,31188.77,38039638.0,79241.0,12184.0,86.585,Vivienda nueva,134.73,7 o más habitaciones,108.65,2.349,5555.0,224.45
06 Cantabria,2009,58.6,2058278.0,11092.5,31188.77,38039638.0,79241.0,12184.0,86.585,Vivienda segunda mano,146.431,7 o más habitaciones,108.65,2.349,5555.0,224.45
06 Cantabria,2008,58.6,2058278.0,11092.5,30751.33,31352311.0,130226.0,11232.0,85.708,Vivienda nueva,142.087,7 o más habitaciones,108.65,2.349,6304.0,219.49
06 Cantabria,2008,58.6,2058278.0,11092.5,30751.33,31352311.0,130226.0,11232.0,85.708,Vivienda segunda mano,160.38,7 o más habitaciones,108.65,2.349,6304.0,219.49
06 Cantabria,2007,58.6,2058278.0,11092.5,31254.69,30083672.0,135820.0,10686.0,84.628,Vivienda nueva,134.224,7 o más habitaciones,108.65,2.349,6415.0,214.78
06 Cantabria,2007,58.6,2058278.0,11092.5,31254.69,30083672.0,135820.0,10686.0,84.628,Vivienda segunda mano,167.474,7 o más habitaciones,108.65,2.349,6415.0,214.78
06 Cantabria,2006,58.6,2058278.0,11092.5,28807.59,30083672.0,155812.0,10686.0,81.081,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,6299.0,201.62
07 Castilla y León,2009,58.6,2058278.0,11092.5,26824.14,104453281.0,352791.0,11147.0,86.487,Vivienda nueva,143.698,7 o más habitaciones,108.65,2.349,22617.0,118.74
07 Castilla y León,2009,58.6,2058278.0,11092.5,26824.14,104453281.0,352791.0,11147.0,86.487,Vivienda segunda mano,154.803,7 o más habitaciones,108.65,2.349,22617.0,118.74
07 Castilla y León,2008,58.6,2058278.0,11092.5,28910.99,214228919.0,355028.0,10488.0,85.877,Vivienda nueva,144.511,7 o más habitaciones,108.65,2.349,3098.0,111.81
07 Castilla y León,2008,58.6,2058278.0,11092.5,28910.99,214228919.0,355028.0,10488.0,85.877,Vivienda segunda mano,165.249,7 o más habitaciones,108.65,2.349,3098.0,111.81
07 Castilla y León,2007,58.6,2058278.0,11092.5,28312.76,30083672.0,456768.0,10686.0,84.984,Vivienda nueva,136.548,7 o más habitaciones,108.65,2.349,34434.0,120.77
07 Castilla y León,2007,58.6,2058278.0,11092.5,28312.76,30083672.0,456768.0,10686.0,84.984,Vivienda segunda mano,170.894,7 o más habitaciones,108.65,2.349,34434.0,120.77
07 Castilla y León,2006,58.6,2058278.0,11092.5,27103.91,30083672.0,457619.0,10686.0,81.349,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,33404.0,143.98
08 Castilla - La Mancha,2009,58.6,2058278.0,11092.5,26305.02,56751808.0,198957.0,9631.0,87.274,Vivienda nueva,145.155,7 o más habitaciones,108.65,2.349,17761.0,184.99
08 Castilla - La Mancha,2009,58.6,2058278.0,11092.5,26305.02,56751808.0,198957.0,9631.0,87.274,Vivienda segunda mano,146.188,7 o más habitaciones,108.65,2.349,17761.0,184.99
08 Castilla - La Mancha,2008,58.6,2058278.0,11092.5,27375.64,71414691.0,241962.0,9064.0,86.814,Vivienda nueva,147.267,7 o más habitaciones,108.65,2.349,1911.0,167.1
08 Castilla - La Mancha,2008,58.6,2058278.0,11092.5,27375.64,71414691.0,241962.0,9064.0,86.814,Vivienda segunda mano,155.95,7 o más habitaciones,108.65,2.349,1911.0,167.1
08 Castilla - La Mancha,2007,58.6,2058278.0,11092.5,27775.35,30083672.0,525727.0,10686.0,86.059,Vivienda nueva,140.441,7 o más habitaciones,108.65,2.349,21883.0,201.98
08 Castilla - La Mancha,2007,58.6,2058278.0,11092.5,27775.35,30083672.0,525727.0,10686.0,86.059,Vivienda segunda mano,161.174,7 o más habitaciones,108.65,2.349,21883.0,201.98
08 Castilla - La Mancha,2006,58.6,2058278.0,11092.5,25827.84,30083672.0,538114.0,10686.0,82.342,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,2065.0,184.56
09 Cataluña,2009,58.6,2058278.0,11092.5,33393.71,171937338.0,875251.0,12733.0,85.271,Vivienda nueva,132.969,7 o más habitaciones,108.65,2.349,45074.0,316.75
09 Cataluña,2009,58.6,2058278.0,11092.5,33393.71,171937338.0,875251.0,12733.0,85.271,Vivienda segunda mano,146.634,7 o más habitaciones,108.65,2.349,45074.0,316.75
09 Cataluña,2008,58.6,2058278.0,11092.5,34681.59,234845891.0,950923.0,12436.0,84.28,Vivienda nueva,147.729,7 o más habitaciones,108.65,2.349,48093.0,262.3
09 Cataluña,2008,58.6,2058278.0,11092.5,34681.59,234845891.0,950923.0,12436.0,84.28,Vivienda segunda mano,166.659,7 o más habitaciones,108.65,2.349,48093.0,262.3
09 Cataluña,2007,58.6,2058278.0,11092.5,33980.66,30083672.0,1861775.0,10686.0,82.96,Vivienda nueva,146.414,7 o más habitaciones,108.65,2.349,51648.0,295.46
09 Cataluña,2007,58.6,2058278.0,11092.5,33980.66,30083672.0,1861775.0,10686.0,82.96,Vivienda segunda mano,184.516,7 o más habitaciones,108.65,2.349,51648.0,295.46
09 Cataluña,2006,58.6,2058278.0,11092.5,33285.41,30083672.0,2518386.0,10686.0,79.507,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,50447.0,348.64
10 Comunitat Valenciana,2009,58.6,2058278.0,11092.5,28152.11,78557469.0,518447.0,10502.0,87.471,Vivienda nueva,131.69,7 o más habitaciones,108.65,2.349,2774.0,275.66
10 Comunitat Valenciana,2009,58.6,2058278.0,11092.5,28152.11,78557469.0,518447.0,10502.0,87.471,Vivienda segunda mano,139.401,7 o más habitaciones,108.65,2.349,2774.0,275.66
10 Comunitat Valenciana,2008,58.6,2058278.0,11092.5,29309.4,123454406.0,648085.0,9864.0,86.783,Vivienda nueva,136.01,7 o más habitaciones,108.65,2.349,31895.0,320.09
10 Comunitat Valenciana,2008,58.6,2058278.0,11092.5,29309.4,123454406.0,648085.0,9864.0,86.783,Vivienda segunda mano,151.532,7 o más habitaciones,108.65,2.349,31895.0,320.09
10 Comunitat Valenciana,2007,58.6,2058278.0,11092.5,30688.08,30083672.0,1271599.0,10686.0,85.518,Vivienda nueva,127.557,7 o más habitaciones,108.65,2.349,31862.0,364.16
10 Comunitat Valenciana,2007,58.6,2058278.0,11092.5,30688.08,30083672.0,1271599.0,10686.0,85.518,Vivienda segunda mano,155.598,7 o más habitaciones,108.65,2.349,31862.0,364.16
10 Comunitat Valenciana,2006,58.6,2058278.0,11092.5,29111.25,30083672.0,1569359.0,10686.0,82.027,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,30165.0,423.8
11 Extremadura,2009,58.6,2058278.0,11092.5,24099.85,13059735.0,60298.0,9028.0,87.981,Vivienda nueva,134.286,7 o más habitaciones,108.65,2.349,6397.0,131.78
11 Extremadura,2009,58.6,2058278.0,11092.5,24099.85,13059735.0,60298.0,9028.0,87.981,Vivienda segunda mano,143.311,7 o más habitaciones,108.65,2.349,6397.0,131.78
11 Extremadura,2008,58.6,2058278.0,11092.5,24692.2,20371545.0,129042.0,8107.0,87.515,Vivienda nueva,132.377,7 o más habitaciones,108.65,2.349,6704.0,152.89
11 Extremadura,2008,58.6,2058278.0,11092.5,24692.2,20371545.0,129042.0,8107.0,87.515,Vivienda segunda mano,146.305,7 o más habitaciones,108.65,2.349,6704.0,152.89
11 Extremadura,2007,58.6,2058278.0,11092.5,25299.78,30083672.0,99742.0,10686.0,86.374,Vivienda nueva,123.696,7 o más habitaciones,108.65,2.349,6818.0,147.03
